date,station,city,lat,lon,h_m,q,nsat,dN_m,dE_m,dU_m,r3d_m,status,duration_s
2025-01-03,NIRO,Ныроб,60.73491562,56.71160489,152.1770,1,24,0.0202,-0.0076,-0.0201,0.0295,ok,126.7
2025-01-03,NRIL,Норильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-03,NNOV,Н.Новгород,56.29180593,44.03421755,178.5877,1,22,0.0061,-0.0067,-0.0018,0.0092,ok,157.0
2025-01-03,NOVG,В.Новгород,58.53355614,31.26083529,59.0054,1,20,0.0099,0.0299,-0.0431,0.0534,ok,169.9
2025-01-03,NOYA,Ноябрьск,63.18586379,75.44895818,108.5357,1,28,0.0325,0.0061,-0.0259,0.0420,ok,189.3
2025-01-03,OLE1,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-03,OLE2,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-03,NSK1,Новосибирск,55.01225503,82.98502428,141.1450,1,24,0.0064,0.0002,-0.0127,0.0142,ok,189.0
2025-01-03,OHA1,Оха,53.58964962,142.95336968,49.8746,1,21,0.0006,0.0041,0.0127,0.0134,ok,145.7
2025-01-03,OLNK,Оленёк,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-03,OKTB,Казань,55.83948599,48.81177859,99.9783,1,21,0.0048,0.0138,-0.0157,0.0215,ok,136.5
2025-01-03,ONGY,Онгудай,50.74665120,86.13584017,794.7504,1,21,-0.0055,0.0170,-0.0088,0.0199,ok,75.2
2025-01-03,OREN,Оренбург,51.75972708,55.09966448,106.8793,1,21,0.0180,0.0165,-0.0062,0.0252,ok,62.9
2025-01-03,OLGA,Ольга,43.75327609,135.31143892,48.9592,1,18,0.0121,-0.0010,-0.0170,0.0209,ok,147.0
2025-01-03,OMSR,Омск,55.02705213,73.40508730,107.6278,1,25,0.0158,-0.0020,-0.0098,0.0187,ok,145.6
2025-01-03,POLO,Полины Осипенко,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-03,PRVM,Первомайск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-03,PTGK,Пятигорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-03,PULJ,Пулково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-03,OXTK,Охотск,59.36039299,143.23484330,19.2061,1,22,-0.0299,0.0180,0.0107,0.0365,ok,173.4
2025-01-03,PEVK,Певек,69.70041262,170.25729429,7.6626,1,21,-0.0493,0.0248,-0.0176,0.0579,ok,164.8
2025-01-03,RSTS,Ростов-на-Дону,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-03,RYR1,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-03,RYR2,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-03,PNGD,Пангоды,65.84920517,74.50720553,33.6426,1,27,-0.0051,0.0125,-0.0207,0.0247,ok,198.3
2025-01-03,RBCS,Рубцовск,51.57501572,81.19611273,178.0582,1,22,0.0185,-0.0280,-0.0379,0.0506,ok,191.8
2025-01-03,RGSK,Ряжск,53.69968152,40.11259920,138.4510,1,22,0.0141,-0.0012,0.0845,0.0857,ok,134.6
2025-01-03,SEV1,Севастополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-03,SEVR,Северное,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-03,SAMR,Самара,53.22869776,50.23363860,114.5934,1,20,-0.0328,0.0113,-0.0548,0.0648,ok,104.8
2025-01-03,SEMH,Сеймчан,62.93334705,152.38434609,228.4514,1,22,0.0393,0.0047,0.0169,0.0430,ok,119.2
2025-01-03,SEGE,Сегежа,63.75881006,34.28673791,129.2217,1,21,0.0112,0.0101,-0.0889,0.0902,ok,169.0
2025-01-03,SVK2,Северо-Курильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-03,SYTO,Сытомино,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-03,SPB2,С-Петербург,59.89064603,30.36148793,48.6735,1,15,0.0035,-0.0066,0.0180,0.0195,ok,115.9
2025-01-03,SLH1,Салехард,66.52902427,66.60633934,48.5689,1,25,-0.0013,0.0045,-0.0100,0.0110,ok,188.2
2025-01-03,TRH1,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-03,TRH2,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-03,TUAP,Туапсе,44.10285496,39.03753521,110.9901,6,10,-0.0180,-0.0017,-0.1809,0.1818,ok,14.0
2025-01-03,SVK1,Северо-Курильск,50.66629827,156.11848387,46.0968,1,20,0.0140,-0.0324,-0.1336,0.1382,ok,150.7
2025-01-03,TILK,Тиличики,60.43862365,166.08958801,100.1385,1,22,-0.0214,0.0399,0.0262,0.0523,ok,173.4
2025-01-03,UFA1,Уфа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.3
2025-01-03,TIXG,Тикси,71.63447145,128.86643014,47.1317,1,25,-0.0034,-0.0007,0.0666,0.0667,ok,192.9
2025-01-03,TULN,Тулун,54.59601388,100.65583739,483.9871,1,26,0.0158,0.0066,-0.1305,0.1316,ok,158.0
2025-01-03,USNR,Усть-Нера,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-03,VANA,Ванавара,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-03,UFGS,Уварово,51.99910085,42.24247083,159.3820,1,22,0.0106,0.0184,-0.1082,0.1103,ok,102.9
2025-01-03,TURR,Тура,64.27144450,100.21571762,160.7123,1,26,-0.0172,0.0056,-0.1388,0.1400,ok,178.8
2025-01-03,VLS2,Вилюйск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-03,UNGN,Уньюган,61.95531880,64.93693712,99.2536,1,24,0.0186,-0.0116,-0.0268,0.0346,ok,150.7
2025-01-03,VOLG,Волгоград,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-03,VLDV,Владивосток,43.35956657,132.19610820,90.1088,1,20,-0.0186,0.3995,-0.0050,0.4000,ok,106.4
2025-01-03,VLS1,Вилюйск,63.75300415,121.63531437,95.7829,1,25,-0.0030,0.0110,-0.0067,0.0133,ok,167.0
2025-01-03,WAGI,Вагай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-03,ZHEL,Железногорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,ppp_failed,11.3
2025-01-03,VNOV,В.Новгород(2),58.53356495,31.26084122,59.0071,1,22,-0.0050,0.0040,-0.0177,0.0188,ok,174.4
2025-01-03,ZVRG,Звериноголовское,54.46200866,64.86913228,98.0964,1,17,0.0256,0.0202,-0.0230,0.0399,ok,43.7
2025-01-03,VRH1,Верхоянск,67.56543293,133.41168282,133.4985,1,23,-0.0384,0.0126,-0.0270,0.0486,ok,176.5
2025-01-03,VRH2,Верхоянск,67.56541991,133.41162812,133.5318,1,30,-0.0033,0.0062,-0.0452,0.0457,ok,242.0
2025-01-04,AGA1,Александров Гай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.8
2025-01-04,ANDR,Анадырь,64.73536207,177.50997252,64.9304,1,17,-0.0182,0.0511,0.0226,0.0588,ok,148.0
2025-01-04,AMDR,Амдерма,69.75947698,61.67869986,46.0275,1,23,-0.0510,0.0392,-0.0081,0.0649,ok,158.9
2025-01-04,AST3,Астрахань,46.35357972,48.05647274,8.6838,6,10,0.0030,-0.0252,0.0108,0.0276,ok,18.7
2025-01-04,ANTP,Антипаюта,69.10440761,76.85984659,-7.6370,1,25,-0.0039,0.0177,-0.0175,0.0252,ok,192.1
2025-01-04,ARKH,Архангельск,64.54929843,40.52603485,60.9665,1,23,-0.0020,0.0049,-0.0022,0.0057,ok,186.5
2025-01-04,BGHN,Богучаны,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-04,BELG,Белгород,50.63991840,36.57157555,241.0027,1,20,0.0031,-0.0088,-0.0326,0.0339,ok,15.3
2025-01-04,BIRY,Биряково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-04,BARE,Баренцбург,78.06325709,14.23890612,290.6042,1,24,0.0000,0.0000,0.0000,0.0000,ok,190.0
2025-01-04,AYN1,Аян,56.46307560,138.17528729,31.7119,1,22,-0.0125,0.0061,-0.0174,0.0223,ok,210.8
2025-01-04,CHIT,Чита,52.02288910,113.51628411,666.7952,1,23,0.0253,-0.0369,0.0031,0.0449,ok,166.3
2025-01-04,CRS1,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,CRS2,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-04,BORO,Бор,61.58027938,90.03403881,31.1141,1,25,0.0016,-0.0175,-0.0168,0.0243,ok,188.8
2025-01-04,DKSN,Диксон,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,ELIS,Элиста,46.30902007,44.31143437,153.8031,1,22,0.0078,-0.0077,-0.0898,0.0905,ok,93.1
2025-01-04,CHRD,Чокурдах,70.62212163,147.89793322,48.8972,1,25,-0.0055,0.0414,-0.0085,0.0426,ok,173.1
2025-01-04,HES1,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-04,HES2,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,CNG1,Москва,55.85503161,37.51604414,191.6852,1,24,0.0031,0.0042,-0.0171,0.0179,ok,176.6
2025-01-04,EKTG,Екатеринбург,56.87753350,60.68117459,294.9993,1,19,0.0145,0.0004,0.0044,0.0152,ok,154.8
2025-01-04,IRAE,Ираёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-04,ITKL,Ытык-Кюёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.2
2025-01-04,IRKO,Иркутск,52.30810507,104.33098023,468.1956,1,16,-0.0082,-0.0109,0.0509,0.0527,ok,40.4
2025-01-04,FSVO,Свободный,51.36997893,128.13168621,208.6899,1,20,0.0047,-0.0366,-0.0055,0.0373,ok,141.1
2025-01-04,KARG,Каргополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,KERC,Керчь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,ITRP,Курильск,45.25361211,147.88651415,55.8227,1,17,0.0163,-0.0183,-0.1292,0.1315,ok,152.1
2025-01-04,IZVK,Ижевск,56.83623971,53.45723604,160.7717,1,23,0.0030,0.0070,-0.0085,0.0114,ok,197.7
2025-01-04,KAGP,Красноярск,56.03386916,92.86190873,224.3387,1,23,-0.0080,-0.0071,-0.0032,0.0112,ok,176.4
2025-01-04,KHAZ,Хабаровск,48.44537285,135.13893918,90.2145,1,18,0.0300,-0.0683,0.0217,0.0776,ok,132.2
2025-01-04,KIRV,Киров,58.57002364,49.57241465,164.6256,1,18,0.0173,-0.0216,-0.0046,0.0281,ok,112.9
2025-01-04,KIZ1,Кызыл,51.71963807,94.45472200,588.6371,1,21,-0.0024,-0.0129,0.0011,0.0132,ok,134.9
2025-01-04,KLN1,Калининград,54.71127357,20.43630251,58.8656,1,21,-0.0008,0.0069,-0.0258,0.0267,ok,118.7
2025-01-04,KLCH,Ключи,56.32414936,160.82601399,49.3864,1,19,-0.0035,-0.0129,-0.0233,0.0268,ok,140.7
2025-01-04,KLPS,Колпашево,58.32583958,82.95056697,50.0199,1,26,0.0199,-0.0331,-0.0517,0.0645,ok,200.6
2025-01-04,LOVJ,Ловозеро,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,1.4
2025-01-04,KOTL,Котлас,61.25092356,46.63250787,79.1282,1,24,0.0030,0.0024,-0.0179,0.0183,ok,184.7
2025-01-04,KNDL,Кондоль,52.82730679,45.06241902,235.7044,1,21,0.0223,0.0019,0.0032,0.0226,ok,198.3
2025-01-04,LVR1,Лаврентия,65.57884727,-171.00766241,14.9491,1,16,-0.0348,0.0278,-0.1658,0.1717,ok,80.6
2025-01-04,MAMA,Мамакан,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,KZDV,Кузедеево,53.34104037,87.18564732,254.2358,1,26,-0.0040,0.0111,-0.0190,0.0224,ok,212.0
2025-01-04,MAG1,Магадан,59.57733804,150.81044384,74.0516,1,21,-0.0168,0.0446,0.0507,0.0696,ok,136.2
2025-01-04,MFGS,Мичуринский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,MBR1,Северная Земля,79.27980474,101.61977610,27.2019,1,28,-0.0001,0.0113,-0.1125,0.1131,ok,153.1
2025-01-04,LVR2,Лаврентия,65.57886786,-171.00769136,14.9900,1,30,-0.0341,0.0209,-0.1152,0.1219,ok,213.0
2025-01-04,MHCH,Махачкала,43.02999155,47.45898044,-22.5494,1,15,0.0093,-0.0183,-0.0225,0.0305,ok,91.1
2025-01-04,MBR2,Северная Земля,79.27971559,101.61986708,27.3909,1,34,0.0027,0.0088,-0.0784,0.0789,ok,240.1
2025-01-04,MOBJ,Обнинск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,1.3
2025-01-04,MKR2,Новая Земля,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,MYRN,Мирный,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-04,MGNS,Магнитогорск,53.38226390,59.13313813,374.3780,1,21,-0.0205,0.0262,-0.1609,0.1643,ok,162.2
2025-01-04,MKR1,Новая Земля,72.37465343,52.71640891,23.4970,1,25,0.0051,0.0182,-0.0139,0.0235,ok,117.6
2025-01-04,NERY,Нерюнгри,56.66718667,124.72585085,845.3233,1,16,0.0167,-0.0205,-0.0195,0.0329,ok,117.3
2025-01-04,MURM,Мурманск,68.96603224,33.09225252,96.5368,1,23,0.0055,0.0189,0.0453,0.0494,ok,181.4
2025-01-04,NARY,Нарьян-Мар,67.62576146,53.02039555,9.5071,1,23,-0.0025,0.0066,-0.0112,0.0133,ok,177.0
2025-01-04,NIRO,Ныроб,60.73491559,56.71160475,152.1671,1,24,0.0175,-0.0154,-0.0300,0.0380,ok,158.9
2025-01-04,NRIL,Норильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-04,NNOV,Н.Новгород,56.29180590,44.03421755,178.5843,1,22,0.0020,-0.0062,-0.0052,0.0083,ok,152.4
2025-01-04,NOVG,В.Новгород,58.53355610,31.26083535,59.0022,1,22,0.0054,0.0337,-0.0463,0.0575,ok,137.3
2025-01-04,NSK1,Новосибирск,55.01225500,82.98502422,141.1375,1,24,0.0023,-0.0040,-0.0202,0.0207,ok,131.1
2025-01-04,OLE1,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-04,OLE2,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,NOYA,Ноябрьск,63.18586381,75.44895815,108.5307,1,27,0.0349,0.0049,-0.0309,0.0468,ok,206.0
2025-01-04,OLNK,Оленёк,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,OHA1,Оха,53.58964964,142.95336971,49.8783,1,20,0.0025,0.0062,0.0164,0.0177,ok,136.6
2025-01-04,OKTB,Казань,55.83948599,48.81177848,99.9723,1,21,0.0047,0.0068,-0.0217,0.0232,ok,169.5
2025-01-04,OLGA,Ольга,43.75327610,135.31143890,48.9536,1,18,0.0122,-0.0030,-0.0226,0.0258,ok,142.1
2025-01-04,OMSR,Омск,55.02705212,73.40508727,107.6178,1,24,0.0146,-0.0045,-0.0198,0.0250,ok,171.2
2025-01-04,ONGY,Онгудай,50.74665122,86.13584018,794.7257,1,22,-0.0032,0.0180,-0.0335,0.0382,ok,190.1
2025-01-04,OREN,Оренбург,51.75972707,55.09966440,106.8778,1,20,0.0170,0.0112,-0.0077,0.0218,ok,163.3
2025-01-04,POLO,Полины Осипенко,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.5
2025-01-04,PRVM,Первомайск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-04,PTGK,Пятигорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,OXTK,Охотск,59.36039299,143.23484337,19.2110,1,20,-0.0295,0.0221,0.0156,0.0401,ok,168.0
2025-01-04,PULJ,Пулково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-04,PEVK,Певек,69.70041261,170.25729435,7.6721,1,23,-0.0504,0.0269,-0.0081,0.0577,ok,126.7
2025-01-04,RSTS,Ростов-на-Дону,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-04,RYR1,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,RYR2,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.2
2025-01-04,PNGD,Пангоды,65.84920518,74.50720557,33.6360,1,26,-0.0038,0.0144,-0.0273,0.0311,ok,186.4
2025-01-04,RBCS,Рубцовск,51.57501573,81.19611272,178.0479,1,23,0.0188,-0.0287,-0.0482,0.0591,ok,174.3
2025-01-04,SAMR,Самара,53.22869778,50.23363843,114.6119,1,21,-0.0309,0.0001,-0.0363,0.0476,ok,160.2
2025-01-04,RGSK,Ряжск,53.69968147,40.11259924,138.4497,1,20,0.0085,0.0014,0.0832,0.0836,ok,203.8
2025-01-04,SEV1,Севастополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-04,SEVR,Северное,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,SEGE,Сегежа,63.75881004,34.28673795,129.2191,1,23,0.0096,0.0119,-0.0915,0.0928,ok,156.5
2025-01-04,SPB2,С-Петербург,59.89064591,30.36148779,48.6614,1,15,-0.0088,-0.0146,0.0059,0.0180,ok,96.5
2025-01-04,SVK2,Северо-Курильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,SYTO,Сытомино,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-04,SEMH,Сеймчан,62.93334707,152.38434610,228.4614,1,24,0.0414,0.0052,0.0269,0.0497,ok,167.6
2025-01-04,SLH1,Салехард,66.52902428,66.60633944,48.5589,1,24,-0.0002,0.0088,-0.0200,0.0218,ok,206.5
2025-01-04,TRH1,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,TRH2,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,SVK1,Северо-Курильск,50.66629825,156.11848394,46.1153,1,20,0.0122,-0.0277,-0.1151,0.1190,ok,142.9
2025-01-04,TUAP,Туапсе,44.10284691,39.03753879,112.1896,6,12,-0.9123,0.2847,1.0186,1.3967,ok,17.4
2025-01-04,TILK,Тиличики,60.43862368,166.08958800,100.1433,1,20,-0.0184,0.0395,0.0310,0.0535,ok,140.2
2025-01-04,UFA1,Уфа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,TIXG,Тикси,71.63447141,128.86643014,47.1346,1,26,-0.0075,-0.0006,0.0695,0.0699,ok,182.6
2025-01-04,TULN,Тулун,54.59601391,100.65583743,483.9827,1,23,0.0195,0.0088,-0.1349,0.1366,ok,150.3
2025-01-04,USNR,Усть-Нера,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-04,VANA,Ванавара,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-04,TURR,Тура,64.27144451,100.21571759,160.7028,1,25,-0.0165,0.0039,-0.1483,0.1493,ok,183.7
2025-01-04,UFGS,Уварово,51.99910086,42.24247069,159.4039,1,20,0.0114,0.0088,-0.0863,0.0875,ok,186.4
2025-01-04,VLS2,Вилюйск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-04,UNGN,Уньюган,61.95531881,64.93693710,99.2420,1,26,0.0191,-0.0127,-0.0384,0.0447,ok,190.4
2025-01-04,VOLG,Волгоград,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-04,VLDV,Владивосток,43.35956631,132.19610416,90.1615,1,19,-0.0473,0.0719,0.0477,0.0984,ok,150.1
2025-01-04,VNOV,В.Новгород(2),58.53356492,31.26084122,59.0029,1,24,-0.0085,0.0039,-0.0219,0.0238,ok,130.3
2025-01-04,WAGI,Вагай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-04,VLS1,Вилюйск,63.75300413,121.63531434,95.7800,1,23,-0.0055,0.0095,-0.0096,0.0146,ok,174.0
2025-01-04,ZHEL,Железногорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,ppp_failed,10.9
2025-01-04,ZVRG,Звериноголовское,54.46200867,64.86913220,98.0861,1,18,0.0257,0.0148,-0.0333,0.0446,ok,33.9
2025-01-04,VRH1,Верхоянск,67.56543292,133.41168279,133.5106,1,26,-0.0400,0.0117,-0.0149,0.0442,ok,173.9
2025-01-04,VRH2,Верхоянск,67.56541992,133.41162816,133.5347,1,30,-0.0030,0.0080,-0.0423,0.0431,ok,210.2
2025-01-05,AGA1,Александров Гай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,10.2
2025-01-05,ANDR,Анадырь,64.73536201,177.50997247,64.9282,1,16,-0.0240,0.0485,0.0204,0.0578,ok,181.3
2025-01-05,AMDR,Амдерма,69.75947698,61.67869988,46.0322,1,26,-0.0508,0.0402,-0.0034,0.0649,ok,181.6
2025-01-05,AST3,Астрахань,46.35357964,48.05647274,8.7179,6,9,-0.0069,-0.0250,0.0449,0.0519,ok,15.2
2025-01-05,ANTP,Антипаюта,69.10440762,76.85984657,-7.6289,1,27,-0.0021,0.0170,-0.0094,0.0195,ok,204.8
2025-01-05,ARKH,Архангельск,64.54929841,40.52603489,60.9737,1,26,-0.0035,0.0065,0.0050,0.0089,ok,196.6
2025-01-05,BGHN,Богучаны,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-05,BELG,Белгород,50.63991859,36.57157594,241.0592,1,21,0.0245,0.0185,0.0239,0.0389,ok,17.0
2025-01-05,BIRY,Биряково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-05,AYN1,Аян,56.46307558,138.17528737,31.7153,1,24,-0.0144,0.0109,-0.0140,0.0228,ok,135.5
2025-01-05,BARE,Баренцбург,78.06325715,14.23890624,290.6082,1,23,0.0000,0.0000,0.0000,0.0000,ok,179.4
2025-01-05,CHIT,Чита,52.02288911,113.51628418,666.7973,1,22,0.0269,-0.0324,0.0052,0.0424,ok,163.5
2025-01-05,CRS1,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-05,CRS2,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-05,DKSN,Диксон,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-05,BORO,Бор,61.58027939,90.03403892,31.1221,1,26,0.0021,-0.0118,-0.0088,0.0148,ok,198.3
2025-01-05,CHRD,Чокурдах,70.62212160,147.89793299,48.9054,1,25,-0.0093,0.0329,-0.0003,0.0341,ok,170.8
2025-01-05,CNG1,Москва,55.85503161,37.51604407,191.6868,1,22,0.0025,-0.0002,-0.0155,0.0157,ok,184.3
2025-01-05,EKTG,Екатеринбург,56.87753350,60.68117448,294.9905,1,20,0.0145,-0.0065,-0.0044,0.0165,ok,157.1
2025-01-05,HES1,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-05,HES2,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-05,IRAE,Ираёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-05,ITKL,Ытык-Кюёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-05,ELIS,Элиста,46.30902010,44.31143426,153.8003,1,21,0.0109,-0.0166,-0.0926,0.0947,ok,173.4
2025-01-05,IRKO,Иркутск,52.30810517,104.33098044,468.1762,1,19,0.0024,0.0034,0.0315,0.0318,ok,25.9
2025-01-05,FSVO,Свободный,51.36997890,128.13168633,208.6979,1,21,0.0015,-0.0280,0.0025,0.0282,ok,168.6
2025-01-05,KARG,Каргополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-05,KERC,Керчь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-05,ITRP,Курильск,45.25361211,147.88651423,55.8227,1,19,0.0173,-0.0116,-0.1292,0.1309,ok,106.5
2025-01-05,IZVK,Ижевск,56.83623969,53.45723600,160.7692,1,22,0.0010,0.0050,-0.0110,0.0121,ok,168.6
